transaction_id,confirmation_number,customer_id,cashier_id,product_id,category_id,brand_id,store_id,store_city_id,payment_method_id,transaction_status_id,return_reason_id,customer_name,customer_email,customer_phone,cashier_name,product_name,product_sku,product_color,product_size,store_address,store_latitude,store_longitude,quantity,unit_price,discount_pct,discount_amount,gst_rate_pct,gst_amount,subtotal,total_amount,loyalty_points_earned,transaction_date,transaction_timestamp,updated_at,customer_rating
TXN-002500,RF-8307-17aff6,C-151,EMP-1024,P-245,3,14,STORE-07,6,3,1,6,Shivani Guha,frado82@example.org,7788925546,Lopa Grover,Fossil Handbag,SKU-P-245-536,White,,"02/34, Gola Chowk, Nagaon-463938",16.536138,80.461744,2,6499.0,0,0.0,18.0,2339.64,12998.0,15337.64,153,2022-01-27,2022-01-27T19:32:34,2022-01-27 19:32:34,
TXN-001759,RF-8568-850ac6,C-268,EMP-1012,P-205,1,3,STORE-09,8,2,1,6,Ryan Keer,darfarhan@example.net,9080759579,Simon Apte,Woodland Running Shoes,SKU-P-205-264,White,9,"07/146, Butala Marg, Bhilwara 610855",8.969671,77.468273,1,5999.0,10,599.9,18.0,971.84,5399.1,6370.94,63,2022-01-28,2022-01-28T09:58:06,2022-01-28 09:58:06,3.1
TXN-000902,RF-9838-b0d790,C-216,EMP-1006,P-244,3,14,STORE-05,4,4,3,6,Pooja Gera,chakrikatara@example.com,0146263838,Prisha Nadig,Fossil Analog Watch,SKU-P-244-578,Grey,,"31/78, Tara Path, Singrauli-748608",33.929862,70.713971,1,2199.0,10,219.9,18.0,356.24,1979.1,2335.34,23,2022-01-28,2022-01-28T16:13:41,2022-01-28 16:13:41,
TXN-001196,RF-8965-0ed220,C-189,EMP-1018,P-246,3,14,STORE-01,1,3,1,6,Farhan Tella,bnarain@example.net,7735866296,Nachiket Sharma,Fossil Analog Watch,SKU-P-246-304,Grey,,"95/189, Jayaraman Ganj, Bhalswa Jahangir Pur 968834",8.257146,90.731361,2,799.0,0,0.0,18.0,287.64,1598.0,1885.64,18,2022-01-28,2022-01-28T20:37:22,2022-01-28 20:37:22,5.0
TXN-000979,RF-9726-b92ab2,C-230,EMP-1018,P-222,2,8,STORE-01,1,1,1,6,Amruta Rout,anvi66@example.com,4374896910,Nachiket Sharma,Arrow Track Pants,SKU-P-222-971,Brown,8,"280, Malhotra Nagar, Tumkur 091537",28.048257,84.418734,1,2499.0,15,374.85,12.0,254.9,2124.15,2379.05,23,2022-01-29,2022-01-29T14:16:31,2022-01-29 14:16:31,
TXN-002496,RF-8699-4824ba,C-253,EMP-1007,P-207,1,3,STORE-08,7,1,1,6,Meera Yogi,timothykrishnan@example.org,2908781414,Kai Taneja,Woodland Casual Boots,SKU-P-207-941,Black,9,"H.No. 449, Kale Road, Solapur-724851",32.731022,76.228845,1,2499.0,0,0.0,18.0,449.82,2499.0,2948.82,29,2022-01-31,2022-01-31T15:43:37,2022-01-31 15:43:37,4.2
TXN-001874,RF-8097-184cca,C-245,EMP-1025,P-251,3,17,STORE-01,1,3,1,6,Chaitaly Sethi,saikadakia@example.net,5228851587,Divya Balay,Wildcraft Digital Watch,SKU-P-251-274,Green,,"15/71, Kade, Chandrapur-587403",17.613993,84.157105,4,2799.0,0,0.0,18.0,2015.28,11196.0,13211.28,132,2022-01-31,2022-01-31T19:02:15,2022-01-31 19:02:15,3.5
TXN-001327,RF-1930-70051e,C-198,EMP-1003,P-211,1,4,STORE-05,4,4,1,6,Krish Munshi,kdevi@example.com,2782827422,Jairaj Maharaj,Bata Sports Sandals,SKU-P-211-860,Green,L,"93, Korpal Chowk, Jamshedpur 976374",25.937608,81.129944,1,2499.0,0,0.0,18.0,449.82,2499.0,2948.82,29,2022-02-01,2022-02-01T17:25:08,2022-02-01 17:25:08,
TXN-000074,RF-4168-07100e,C-268,EMP-1023,P-207,1,3,STORE-06,5,2,1,6,Ryan Keer,darfarhan@example.net,9080759579,Harinakshi Prashad,Woodland Casual Boots,SKU-P-207-419,Grey,M,"H.No. 312, Tara Circle, Pimpri-Chinchwad-105584",23.80138,92.002751,1,2499.0,20,499.8,18.0,359.86,1999.2,2359.06,23,2022-02-02,2022-02-02T10:16:25,2022-02-02 10:16:25,
TXN-000369,RF-5026-45e5a6,C-219,EMP-1003,P-229,2,10,STORE-05,4,6,1,6,Peter Naik,prakashmeghana@example.net,5452267528,Jairaj Maharaj,Van Heusen Denim Jeans,SKU-P-229-758,White,10,"549, Buch Marg, Kochi 280374",12.888404,78.738669,1,1999.0,10,199.9,12.0,215.89,1799.1,2014.99,20,2022-02-02,2022-02-02T12:47:49,2022-02-02 12:47:49,
TXN-001962,RF-2653-5122ab,C-232,EMP-1004,P-253,3,17,STORE-09,8,4,1,6,Hemal Kapadia,vdave@example.com,5135346554,Shaurya Kadakia,Wildcraft Leather Wallet,SKU-P-253-301,White,,"92/06, Sibal Path, Mathura-428785",31.63661,91.772025,1,799.0,15,119.85,18.0,122.25,679.15,801.4,8,2022-02-02,2022-02-02T13:32:38,2022-02-02 13:32:38,3.1
TXN-000809,RF-2779-47123d,C-278,EMP-1003,P-201,1,1,STORE-05,4,3,1,6,Wakeeta Kalla,dakshlata@example.com,8723460136,Jairaj Maharaj,Nike Running Shoes,SKU-P-201-360,Red,10,"33/72, Sunder Marg, Vasai-Virar 055495",13.746132,83.404833,1,1799.0,0,0.0,18.0,323.82,1799.0,2122.82,21,2022-02-02,2022-02-02T15:28:10,2022-02-02 15:28:10,
TXN-001265,RF-9887-b3766f,C-281,EMP-1014,P-219,2,6,STORE-02,1,1,1,6,Ansh Purohit,kgupta@example.org,5749821827,Abeer Comar,Reebok Track Pants,SKU-P-219-884,Navy,S,"71/726, Mandal Nagar, Orai 943766",19.166671,91.603951,3,599.0,5,89.85,12.0,204.86,1707.15,1912.01,19,2022-02-03,2022-02-03T17:54:03,2022-02-03 17:54:03,4.7
TXN-000753,RF-1112-e86ffc,C-288,EMP-1006,P-257,4,19,STORE-05,4,4,1,6,Michael Bedi,idivan@example.com,7908641686,Prisha Nadig,Noise Wireless Earbuds,SKU-P-257-187,Grey,,"H.No. 170, Srinivas Chowk, Chandrapur 252903",15.478333,78.253581,1,3999.0,0,0.0,18.0,719.82,3999.0,4718.82,47,2022-02-03,2022-02-03T18:07:00,2022-02-03 18:07:00,4.9
TXN-000876,RF-7102-30d1d1,C-176,EMP-1014,P-252,3,17,STORE-02,1,1,1,6,Abeer Lal,laljagvi@example.net,0174268414,Abeer Comar,Wildcraft Digital Watch,SKU-P-252-502,Grey,,"076, Badami Ganj, Vijayanagaram 216124",31.019833,83.554065,2,2199.0,0,0.0,18.0,791.64,4398.0,5189.64,51,2022-02-04,2022-02-04T15:58:15,2022-02-04 15:58:15,
TXN-000215,RF-1541-c5048c,C-121,EMP-1021,P-243,3,14,STORE-03,2,1,1,6,Upma Bahl,duawilliam@example.org,1937452991,Sathvik Narula,Fossil Sunglasses,SKU-P-243-553,Navy,,"H.No. 27, Mitter Path, Thanjavur-517965",20.41619,88.164502,1,6999.0,5,349.95,18.0,1196.83,6649.05,7845.88,78,2022-02-07,2022-02-07T18:23:25,2022-02-07 18:23:25,
TXN-002808,RF-8533-dcd9cf,C-233,EMP-1003,P-218,2,6,STORE-05,4,5,1,6,Upma Bera,doralaksh@example.org,6972521752,Jairaj Maharaj,Reebok Hooded Jacket,SKU-P-218-275,Beige,7,"08, Bath Path, Amaravati 104703",23.292017,76.759055,1,1599.0,0,0.0,12.0,191.88,1599.0,1790.88,17,2022-02-08,2022-02-08T10:21:36,2022-02-08 10:21:36,
TXN-000423,RF-7846-f5ffcf,C-105,EMP-1018,P-232,3,11,STORE-01,1,3,1,6,Chanchal Tripathi,hbahl@example.com,3039117182,Nachiket Sharma,Titan Sunglasses,SKU-P-232-964,Grey,,"H.No. 01, Kapur Zila, Bahraich-403313",11.312647,87.408528,4,6499.0,0,0.0,18.0,4679.28,25996.0,30675.28,306,2022-02-10,2022-02-10T11:35:06,2022-02-10 11:35:06,3.5
TXN-001760,RF-9367-b553b3,C-202,EMP-1019,P-233,3,11,STORE-10,9,3,1,6,Lucky Luthra,suhani75@example.net,1751863637,Turvi Sachdev,Titan Leather Belt,SKU-P-233-676,Navy,,"H.No. 91, Sandal Marg, Kolhapur-386092",14.617127,96.494867,1,2799.0,10,279.9,18.0,453.44,2519.1,2972.54,29,2022-02-10,2022-02-10T13:20:50,2022-02-10 13:20:50,
TXN-002195,RF-2163-b7a133,C-283,EMP-1017,P-236,3,12,STORE-11,10,3,1,6,Azad Jaggi,chandran53@example.net,0371705865,Urvi Banik,Fastrack Leather Belt,SKU-P-236-814,Navy,,"07/03, Dasgupta Street, Nellore 065297",29.365636,79.390163,1,6999.0,15,1049.85,18.0,1070.85,5949.15,7020.0,70,2022-02-10,2022-02-10T13:36:52,2022-02-10 13:36:52,
TXN-001912,RF-1807-6a575e,C-104,EMP-1004,P-243,3,14,STORE-02,1,2,1,6,Yashodhara Tak,hsidhu@example.com,1845146270,Shaurya Kadakia,Fossil Sunglasses,SKU-P-243-850,Maroon,,"72/599, Borra Chowk, Amroha-630693",11.555483,71.022527,2,6999.0,10,1399.8,18.0,2267.68,12598.2,14865.88,148,2022-02-11,2022-02-11T11:23:46,2022-02-11 11:23:46,
TXN-000167,RF-4633-a23185,C-242,EMP-1014,P-209,1,4,STORE-02,1,1,1,6,Harshil Raval,yashoda83@example.net,5503758997,Abeer Comar,Bata Formal Shoes,SKU-P-209-790,White,XL,"13/448, Verma Marg, Nadiad-374814",31.742015,94.560799,1,2999.0,0,0.0,18.0,539.82,2999.0,3538.82,35,2022-02-11,2022-02-11T11:58:13,2022-02-11 11:58:13,3.9
TXN-002521,RF-4664-9846fb,C-160,EMP-1019,P-246,3,14,STORE-10,9,3,1,6,Fitan Samra,chakrika47@example.net,2757059640,Turvi Sachdev,Fossil Analog Watch,SKU-P-246-109,Beige,,"H.No. 806, Saraf, Pimpri-Chinchwad-955540",28.51821,91.750485,3,799.0,15,359.55,18.0,366.74,2037.45,2404.19,24,2022-02-11,2022-02-11T13:43:28,2022-02-11 13:43:28,
TXN-002189,RF-6077-9fe683,C-285,EMP-1020,P-255,4,18,STORE-08,7,5,1,6,Indira Murty,keyakumar@example.com,7600490824,Chandani Mutti,boAt Power Bank,SKU-P-255-549,Green,,"94/77, Bala Circle, Bidhannagar-331237",22.936153,85.270139,1,3999.0,0,0.0,18.0,719.82,3999.0,4718.82,47,2022-02-11,2022-02-11T17:06:40,2022-02-11 17:06:40,
TXN-002364,RF-5768-d7f3aa,C-135,EMP-1017,P-202,1,1,STORE-11,10,2,1,6,Ojas Mistry,nishagole@example.org,1969379237,Urvi Banik,Nike Formal Shoes,SKU-P-202-848,Navy,S,"H.No. 155, Subramanian Zila, Dehradun-506460",23.046779,83.63455,2,4299.0,0,0.0,18.0,1547.64,8598.0,10145.64,101,2022-02-12,2022-02-12T13:43:04,2022-02-12 13:43:04,
TXN-002990,RF-7515-373a90,C-141,EMP-1025,P-253,3,17,STORE-01,1,6,1,6,Tarak Kaul,imaranbal@example.org,5395024026,Divya Balay,Wildcraft Leather Wallet,SKU-P-253-466,Beige,,"12/983, Raval, Medininagar 883823",18.598508,70.685758,1,799.0,0,0.0,18.0,143.82,799.0,942.82,9,2022-02-12,2022-02-12T13:50:51,2022-02-12 13:50:51,3.5
TXN-002692,RF-5867-3a7af3,C-216,EMP-1023,P-229,2,10,STORE-06,5,3,1,6,Pooja Gera,chakrikatara@example.com,0146263838,Harinakshi Prashad,Van Heusen Denim Jeans,SKU-P-229-744,White,L,"40, Boase Marg, Jamalpur 868904",26.398519,76.643435,1,1999.0,0,0.0,12.0,239.88,1999.0,2238.88,22,2022-02-12,2022-02-12T15:50:49,2022-02-12 15:50:49,3.4
TXN-002999,RF-2994-abcf10,C-111,EMP-1015,P-216,2,6,STORE-09,8,3,1,6,Ikshita Biswas,mistryhemang@example.org,1182449353,Meghana Balakrishnan,Reebok Chinos,SKU-P-216-576,Green,L,"H.No. 58, Mutti Nagar, Mumbai 163009",29.746003,71.231479,1,2499.0,0,0.0,12.0,299.88,2499.0,2798.88,27,2022-02-13,2022-02-13T14:16:12,2022-02-13 14:16:12,
TXN-000586,RF-6832-d4bca5,C-242,EMP-1024,P-235,3,12,STORE-09,8,4,1,6,Harshil Raval,yashoda83@example.net,5503758997,Lopa Grover,Fastrack Analog Watch,SKU-P-235-406,Red,,"72, Acharya Marg, Uluberia 348978",19.364834,89.400265,2,1299.0,15,389.7,18.0,397.49,2208.3,2605.79,26,2022-02-13,2022-02-13T14:49:37,2022-02-13 14:49:37,
TXN-001945,RF-2153-408ffd,C-130,EMP-1007,P-239,3,13,STORE-08,7,2,1,6,Pratyush Sarin,forumsabharwal@example.net,4680715451,Kai Taneja,Ray-Ban Digital Watch,SKU-P-239-199,Grey,,"H.No. 97, Mallick Marg, Mango 405634",8.547693,76.541257,1,1499.0,15,224.85,18.0,229.35,1274.15,1503.5,15,2022-02-14,2022-02-14T17:32:54,2022-02-14 17:32:54,
TXN-002290,RF-8669-ccba1f,C-181,EMP-1020,P-241,3,13,STORE-08,7,3,2,4,Reva Kaur,warjas42@example.net,6440892687,Chandani Mutti,Ray-Ban Handbag,SKU-P-241-208,Green,,"37/86, Sunder Nagar, Davanagere-620002",25.42286,94.886199,1,6999.0,0,0.0,18.0,1259.82,6999.0,8258.82,82,2022-02-15,2022-02-15T15:35:39,2022-02-15 15:35:39,
TXN-000905,RF-2923-954047,C-207,EMP-1001,P-231,2,10,STORE-09,8,4,1,6,Urishilla Bora,stoor@example.net,6618892414,Ekantika Pillay,Van Heusen Formal Shirt,SKU-P-231-681,Navy,9,"05, Bora Road, Karnal 257351",22.978905,89.587261,1,899.0,10,89.9,12.0,97.09,809.1,906.19,9,2022-02-15,2022-02-15T18:50:59,2022-02-15 18:50:59,
TXN-000966,RF-2335-a270ad,C-152,EMP-1022,P-222,2,8,STORE-04,3,2,2,5,Gaurika Bhatti,finn92@example.com,6291486528,Dominic Dixit,Arrow Track Pants,SKU-P-222-325,Green,M,"165, Choudhury Nagar, Anand-442647",9.728991,70.061749,1,2499.0,0,0.0,12.0,299.88,2499.0,2798.88,27,2022-02-15,2022-02-15T20:26:16,2022-02-15 20:26:16,
TXN-001738,RF-3685-da289c,C-214,EMP-1012,P-208,1,4,STORE-07,6,2,1,6,Gautam Dugar,meghana80@example.net,4206788317,Simon Apte,Bata Running Shoes,SKU-P-208-766,Brown,7,"H.No. 173, Goyal Zila, Kadapa-142193",33.636823,86.240145,4,2499.0,0,0.0,18.0,1799.28,9996.0,11795.28,117,2022-02-16,2022-02-16T19:07:57,2022-02-16 19:07:57,
TXN-001322,RF-3573-b9f01d,C-140,EMP-1007,P-221,2,7,STORE-08,7,1,1,6,Kamala Kalla,darsh64@example.org,7139005329,Kai Taneja,Levi's Hooded Jacket,SKU-P-221-881,Green,6,"H.No. 676, De Road, Kirari Suleman Nagar 577981",25.073311,96.231195,2,999.0,0,0.0,12.0,239.76,1998.0,2237.76,22,2022-02-18,2022-02-18T09:09:50,2022-02-18 09:09:50,
TXN-001525,RF-5563-34737a,C-283,EMP-1002,P-231,2,10,STORE-03,2,1,2,3,Azad Jaggi,chandran53@example.net,0371705865,Prisha Bhattacharyya,Van Heusen Formal Shirt,SKU-P-231-602,White,10,"73/981, Ganesan, Hindupur-041196",13.628058,94.722975,1,899.0,5,44.95,12.0,102.49,854.05,956.54,9,2022-02-18,2022-02-18T12:46:56,2022-02-18 12:46:56,
TXN-001030,RF-6141-62a789,C-216,EMP-1014,P-214,1,5,STORE-02,1,2,1,6,Pooja Gera,chakrikatara@example.com,0146263838,Abeer Comar,Puma Formal Shoes,SKU-P-214-787,Red,XXL,"073, Sen Nagar, Dindigul-579712",26.666062,70.545081,1,4999.0,10,499.9,18.0,809.84,4499.1,5308.94,53,2022-02-19,2022-02-19T09:27:01,2022-02-19 09:27:01,
TXN-001309,RF-3056-a13f80,C-228,EMP-1005,P-240,3,13,STORE-09,8,5,1,6,Gaurav Guha,dominicmukhopadhyay@example.net,2890233030,Gagan Sule,Ray-Ban Sunglasses,SKU-P-240-635,Green,,"H.No. 43, Dutt, Bareilly-542981",32.086279,96.027443,1,6999.0,0,0.0,18.0,1259.82,6999.0,8258.82,82,2022-02-21,2022-02-21T09:37:48,2022-02-21 09:37:48,3.8
TXN-000633,RF-7405-d70826,C-280,EMP-1022,P-232,3,11,STORE-04,3,3,1,6,Xavier Andra,rchand@example.net,0052812735,Dominic Dixit,Titan Sunglasses,SKU-P-232-911,Black,,"227, Chatterjee Zila, Vijayanagaram 197995",17.838473,80.369916,1,6499.0,0,0.0,18.0,1169.82,6499.0,7668.82,76,2022-02-21,2022-02-21T11:41:02,2022-02-21 11:41:02,
TXN-000588,RF-5840-867583,C-109,EMP-1019,P-216,2,6,STORE-10,9,5,1,6,Suhani Mangal,murthydakshesh@example.org,8820812191,Turvi Sachdev,Reebok Chinos,SKU-P-216-844,Navy,XXL,"H.No. 979, De Ganj, Dehri 119266",18.843497,70.898366,4,2499.0,10,999.6,12.0,1079.57,8996.4,10075.97,100,2022-02-21,2022-02-21T18:02:53,2022-02-21 18:02:53,
TXN-000931,RF-9059-d04f97,C-169,EMP-1019,P-243,3,14,STORE-10,9,3,1,6,Meera Prakash,bathbalvan@example.org,7872982595,Turvi Sachdev,Fossil Sunglasses,SKU-P-243-320,Black,,"H.No. 282, Mukhopadhyay, Kumbakonam 487637",26.146408,81.346989,4,6999.0,0,0.0,18.0,5039.28,27996.0,33035.28,330,2022-02-22,2022-02-22T11:40:55,2022-02-22 11:40:55,
TXN-001917,RF-2287-c3b2cc,C-149,EMP-1005,P-247,3,15,STORE-06,5,2,1,6,Meghana Mukherjee,ikshitapanchal@example.net,3124329212,Gagan Sule,UCB Analog Watch,SKU-P-247-128,Green,,"63, Varma Marg, Jalandhar-552936",15.354408,83.072061,1,799.0,5,39.95,18.0,136.63,759.05,895.68,8,2022-02-22,2022-02-22T11:42:36,2022-02-22 11:42:36,
TXN-001338,RF-6419-a28e88,C-180,EMP-1021,P-258,4,19,STORE-03,2,3,1,6,Chanchal Sheth,isaiahbalay@example.net,9033119079,Sathvik Narula,Noise Smart Watch,SKU-P-258-306,Maroon,,"39/106, Vyas Path, Avadi-221879",26.667983,73.192495,1,1999.0,5,99.95,18.0,341.83,1899.05,2240.88,22,2022-02-22,2022-02-22T16:44:59,2022-02-22 16:44:59,3.3
TXN-002903,RF-8132-079dd5,C-281,EMP-1012,P-241,3,13,STORE-07,6,3,1,6,Ansh Purohit,kgupta@example.org,5749821827,Simon Apte,Ray-Ban Handbag,SKU-P-241-187,Beige,,"50/466, Suresh Street, Mangalore-109236",24.882293,90.586327,3,6999.0,0,0.0,18.0,3779.46,20997.0,24776.46,247,2022-02-22,2022-02-22T18:09:37,2022-02-22 18:09:37,4.8
TXN-000120,RF-9302-5ca8ba,C-221,EMP-1021,P-238,3,12,STORE-03,2,6,2,5,Inaya Kunda,wradhakrishnan@example.net,1793271040,Sathvik Narula,Fastrack Backpack,SKU-P-238-551,White,,"04/788, Kumer Zila, Khammam-936147",32.773585,80.331326,1,6499.0,0,0.0,18.0,1169.82,6499.0,7668.82,76,2022-02-23,2022-02-23T15:17:40,2022-02-23 15:17:40,
TXN-000231,RF-5859-bf3235,C-192,EMP-1007,P-204,1,2,STORE-08,7,3,1,6,Zayan Koshy,nnatarajan@example.com,7569245937,Kai Taneja,Adidas Running Shoes,SKU-P-204-248,Navy,8,"88, Patla Marg, Ambattur-135869",11.463792,82.18781,2,3999.0,20,1599.6,18.0,1151.71,6398.4,7550.11,75,2022-02-23,2022-02-23T16:25:08,2022-02-23 16:25:08,
TXN-000313,RF-8345-24f233,C-226,EMP-1025,P-260,5,20,STORE-09,8,3,1,6,Lipika Ranganathan,achowdhury@example.org,9991191485,Divya Balay,Prestige Photo Frame,SKU-P-260-931,Beige,,"H.No. 41, Luthra Chowk, Uluberia-094671",15.02567,89.668233,1,999.0,10,99.9,12.0,107.89,899.1,1006.99,10,2022-02-23,2022-02-23T20:40:48,2022-02-23 20:40:48,
TXN-002410,RF-8768-b65cca,C-112,EMP-1020,P-252,3,17,STORE-08,7,5,2,5,Charan Chanda,jsane@example.org,1280598262,Chandani Mutti,Wildcraft Digital Watch,SKU-P-252-548,Grey,,"04/609, Deo Ganj, Gandhinagar-493812",32.377352,91.808276,1,2199.0,10,219.9,18.0,356.24,1979.1,2335.34,23,2022-02-24,2022-02-24T09:32:21,2022-02-24 09:32:21,
TXN-001363,RF-4873-201442,C-234,EMP-1003,P-234,3,11,STORE-05,4,5,1,6,Anusha Kadakia,braval@example.com,0083505830,Jairaj Maharaj,Titan Backpack,SKU-P-234-627,White,,"63, Nath, Karnal 657295",30.598551,85.054661,4,799.0,15,479.4,18.0,488.99,2716.6,3205.59,32,2022-02-24,2022-02-24T19:00:12,2022-02-24 19:00:12,
TXN-000996,RF-2144-d099c6,C-109,EMP-1010,P-223,2,8,STORE-08,7,6,1,6,Suhani Mangal,murthydakshesh@example.org,8820812191,Udyati Dalal,Arrow Sports T-Shirt,SKU-P-223-828,Red,XL,"84/394, Kar Nagar, Noida 732454",10.090413,95.472262,2,999.0,0,0.0,12.0,239.76,1998.0,2237.76,22,2022-02-26,2022-02-26T09:28:59,2022-02-26 09:28:59,
TXN-000997,RF-4029-3fecf8,C-201,EMP-1012,P-202,1,1,STORE-07,6,1,1,6,Noah Dewan,ekiyamaster@example.com,8126042232,Simon Apte,Nike Formal Shoes,SKU-P-202-328,Blue,11,"H.No. 772, Dua Circle, Patiala-100512",8.465214,85.328785,1,4299.0,10,429.9,18.0,696.44,3869.1,4565.54,45,2022-02-26,2022-02-26T14:56:53,2022-02-26 14:56:53,3.1
TXN-001862,RF-9456-a1b681,C-138,EMP-1005,P-241,3,13,STORE-06,5,3,2,4,Nitesh Kurian,mekhalapau@example.org,0481754965,Gagan Sule,Ray-Ban Handbag,SKU-P-241-859,Grey,,"377, Rama Chowk, Kota-222104",19.380433,87.690624,2,6999.0,5,699.9,18.0,2393.66,13298.1,15691.76,156,2022-02-27,2022-02-27T16:06:25,2022-02-27 16:06:25,
TXN-002504,RF-9628-dc18f3,C-196,EMP-1016,P-218,2,6,STORE-06,5,1,2,3,Charita Basu,gangasandhu@example.com,6226609379,Ganga Nigam,Reebok Hooded Jacket,SKU-P-218-832,Blue,6,"H.No. 754, Handa Nagar, Jorhat-521726",13.424558,72.395473,1,1599.0,15,239.85,12.0,163.1,1359.15,1522.25,15,2022-02-28,2022-02-28T12:12:53,2022-02-28 12:12:53,
TXN-001557,RF-5510-2631e3,C-143,EMP-1011,P-207,1,3,STORE-06,5,2,1,6,Lakshmi Wali,qushiseth@example.org,5766156545,Oeshi Sachdev,Woodland Casual Boots,SKU-P-207-997,Red,XL,"98, Mukherjee Road, Moradabad 671346",21.737379,94.710927,2,2499.0,0,0.0,18.0,899.64,4998.0,5897.64,58,2022-02-28,2022-02-28T14:35:33,2022-02-28 14:35:33,3.0
TXN-002408,RF-7292-428f5e,C-244,EMP-1015,P-233,3,11,STORE-11,10,6,2,2,Jatin Seshadri,gsubramanian@example.org,2169958669,Meghana Balakrishnan,Titan Leather Belt,SKU-P-233-621,Brown,,"883, Lall Ganj, Rohtak 837654",29.659599,87.319995,1,2799.0,0,0.0,18.0,503.82,2799.0,3302.82,33,2022-03-01,2022-03-01T09:01:48,2022-03-01 09:01:48,
TXN-001173,RF-5419-77014c,C-155,EMP-1013,P-260,5,20,STORE-11,10,3,1,6,Zaitra Dash,kapadiashravya@example.com,6068536153,Aachal Bir,Prestige Photo Frame,SKU-P-260-793,Blue,,"27/85, Sant, Yamunanagar 920237",18.948254,96.565143,1,999.0,5,49.95,12.0,113.89,949.05,1062.94,10,2022-03-01,2022-03-01T09:59:39,2022-03-01 09:59:39,3.6
TXN-002155,RF-3934-8105e2,C-264,EMP-1005,P-248,3,15,STORE-06,5,1,1,6,Naveen Ramachandran,kamalabuch@example.net,6698490277,Gagan Sule,UCB Analog Watch,SKU-P-248-689,Grey,,"H.No. 24, Mahajan Road, Ongole-638483",32.531363,87.599147,2,3199.0,15,959.7,18.0,978.89,5438.3,6417.19,64,2022-03-01,2022-03-01T20:46:57,2022-03-01 20:46:57,
TXN-001736,RF-5245-d45b88,C-265,EMP-1022,P-244,3,14,STORE-04,3,2,1,6,Robert Bandi,majumdarmugdha@example.com,6938011848,Dominic Dixit,Fossil Analog Watch,SKU-P-244-229,Black,,"76/96, Wason Street, Kalyan-Dombivli-217742",17.897983,73.574427,1,2199.0,5,109.95,18.0,376.03,2089.05,2465.08,24,2022-03-03,2022-03-03T14:40:13,2022-03-03 14:40:13,3.4
TXN-002411,RF-7975-5b706e,C-274,EMP-1012,P-203,1,2,STORE-07,6,2,1,6,Urvashi Bhagat,omore@example.org,7228200557,Simon Apte,Adidas Sports Sandals,SKU-P-203-252,Black,10,"60/416, Virk Path, Burhanpur 774773",29.135158,74.21941,1,3999.0,0,0.0,18.0,719.82,3999.0,4718.82,47,2022-03-03,2022-03-03T19:07:45,2022-03-03 19:07:45,
TXN-001512,RF-1168-3fead7,C-255,EMP-1002,P-226,2,9,STORE-03,2,6,1,6,Jagvi Desai,finnmand@example.org,4110809969,Prisha Bhattacharyya,Allen Solly Formal Shirt,SKU-P-226-642,Black,XL,"36/992, Batra Circle, Warangal-710317",22.546894,81.632588,2,799.0,0,0.0,12.0,191.76,1598.0,1789.76,17,2022-03-04,2022-03-04T11:36:42,2022-03-04 11:36:42,
TXN-001614,RF-2689-66e249,C-158,EMP-1011,P-228,2,9,STORE-06,5,3,1,6,Upma Bassi,natarajankiaan@example.org,8527722170,Oeshi Sachdev,Allen Solly Denim Jeans,SKU-P-228-755,Grey,9,"H.No. 02, Shroff Road, Bellary 417262",20.184134,89.606722,1,999.0,0,0.0,12.0,119.88,999.0,1118.88,11,2022-03-04,2022-03-04T13:28:12,2022-03-04 13:28:12,
TXN-000587,RF-3295-a7cb99,C-271,EMP-1023,P-218,2,6,STORE-06,5,4,1,6,Aditya Goda,raohardik@example.net,0347175455,Harinakshi Prashad,Reebok Hooded Jacket,SKU-P-218-782,Beige,11,"H.No. 574, Padmanabhan, Mehsana-213858",29.680672,72.053769,3,1599.0,10,479.7,12.0,518.08,4317.3,4835.38,48,2022-03-04,2022-03-04T18:43:24,2022-03-04 18:43:24,4.6
TXN-002032,RF-1658-6ecb83,C-137,EMP-1002,P-236,3,12,STORE-09,8,2,1,6,Watika Mangat,gunbirbaral@example.com,0952145623,Prisha Bhattacharyya,Fastrack Leather Belt,SKU-P-236-688,Beige,,"56, Bajaj Marg, Nellore 124797",23.07978,89.370668,3,6999.0,5,1049.85,18.0,3590.49,19947.15,23537.64,235,2022-03-06,2022-03-06T12:00:25,2022-03-06 12:00:25,3.7
TXN-000198,RF-1209-389986,C-190,EMP-1019,P-213,1,5,STORE-10,9,6,1,6,Ethan Butala,morarsai@example.com,1212678886,Turvi Sachdev,Puma Running Shoes,SKU-P-213-584,Maroon,6,"H.No. 78, Som Street, Suryapet-601986",27.439094,84.414346,1,1799.0,0,0.0,18.0,323.82,1799.0,2122.82,21,2022-03-06,2022-03-06T13:40:59,2022-03-06 13:40:59,
TXN-002802,RF-1686-07af1c,C-102,EMP-1006,P-236,3,12,STORE-05,4,3,1,6,Janaki Handa,kpatla@example.com,3419283276,Prisha Nadig,Fastrack Leather Belt,SKU-P-236-404,Red,,"94/47, Nagarajan Ganj, Bhatpara-930513",9.049896,93.903762,1,6999.0,0,0.0,18.0,1259.82,6999.0,8258.82,82,2022-03-06,2022-03-06T14:20:54,2022-03-06 14:20:54,
